SKU,Titulo,Renta_MXN,Area_m2,Recamaras,Banos,Estacionamientos,Ubicacion,Alcaldia,Pagina_Origen,URL
RENTOLA-11133,1 habitación de 1m² en Ciudad de México,396,396,1,0,0,"Parroquia San Antonio de Padua, Calle Pennsylvania 228, Del Valle, 03840 Mexico City, CMX, Mexico",03840 Mexico City,6,https://rentola.mx/listings/mexico-city-napoles-women-only-pa11133
RENTOLA-810241,casa de 3 habitaciones de 296 m² en Ciudad de México,65000,220,3,0,1,"Calle Monte Everest, Lomas de Chapultepec, 11000 Mexico City, Mexico",Lomas de Chapultepec,6,https://rentola.mx/listings/casa-en-renta-lomas-de-chapultepec-miguel-hidalgo-cdmx-p2d3a6c
RENTOLA-5,departamento de 1 habitación de 20 m² en Ciudad de México,3500,175,1,0,0,"Calle 3 123, Colonia Agrícola Pantitlán, 08100 Mexico City, Mexico",Colonia Agrícola Pantitlán,6,https://rentola.mx/listings/departamento-en-renta-agricola-pantitlan-iztacalco-p151be5
RENTOLA-389238,departamento de 2 habitaciones de 77 m² en Ciudad de México,8000,104,2,0,0,"Centro, 06000 Mexico City, CMX, Mexico",Centro,6,https://rentola.mx/listings/anillo-de-circunvalacion-307-depto-2-col-centro-p863e0e
RENTOLA-2,casa de 3 habitaciones de 120 m² en Ciudad de México,9500,79,3,0,1,"Cuauhtémoc, Mexico City, Mexico",Cuauhtémoc,6,https://rentola.mx/listings/casa-en-renta-en-alfareros-san-jacinto-amilpas-p5e8fa2
RENTOLA-159565,departamento de 1 habitación de 50 m² en Ciudad de México,5500,110,1,0,1,"unnamed road, Unidad Habitacional Nativitas, 16090 Mexico City, CMX, Mexico",16090 Mexico City,6,https://rentola.mx/listings/departamento-col-nativitas-pf6689a
RENTOLA-808797,1 habitación de 14m² en Ciudad de México,4500,321,1,0,0,"Privada Prolongación Espíritu Santo, Coyoacán, 04320 Mexico City, Mexico",Coyoacán,7,https://rentola.mx/listings/se-renta-cuarto-en-coyoacan-en-casa-compartida-p18f11e
RENTOLA-524578,casa de 3 habitaciones de 213 m² en Ciudad de México,32000,150,3,0,1,"Calle Tres Cruces 99, Coyoacán, 04010 Mexico City, Mexico",Coyoacán,7,https://rentola.mx/listings/casa-en-renta-calle-tres-cruces-112-coyoacan-ciudad-de-mexico-cdmx-mexico-p18ff0c
RENTOLA-5,Viviendas en renta en Ciudad de México,0,0,0,0,0,N/A,CDMX,7,https://rentola.mx/renta?location=ciudad-de-mexico&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=5
RENTOLA-4,¡Ups!,0,0,0,0,0,N/A,CDMX,7,https://rentola.mx/en/for-rent?location=mexico-city&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=4
RENTOLA-566604,departamento de 1 habitación de 20 m² en Ciudad de México,5000,250,1,0,0,"Calle San Raúl, Colonia Textitlán 222, 04600 Mexico City, CMX, Mexico",04600 Mexico City,7,https://rentola.mx/listings/departamento-col-pueblo-de-santa-ursula-coapa-p00266a
RENTOLA-1,departamento de 4 habitaciones de 85 m² en Ciudad de México,13000,153,4,0,1,"Avenida Ing. Juan de Dios Batíz Paredes 523, Colonia Zacatenco, 07340 Mexico City, Mexico",Colonia Zacatenco,7,https://rentola.mx/listings/departamento-en-renta-lindavista-sur-gustavo-a-madero-p5639c1
RENTOLA-666410,departamento de 2 habitaciones de 67 m² en Ciudad de México,12500,187,2,0,1,"Calle Serafín Olarte, Narvarte, 03630 Mexico City, CMX, Mexico",03630 Mexico City,7,https://rentola.mx/listings/departamento-en-renta-colonia-independencia-p5bda6c
RENTOLA-7,1 habitación de 14m² en Ciudad de México,4500,321,1,0,0,"Calle San Joaquín, Colonia México nuevo, 11260 Mexico City, Mexico",Colonia México nuevo,7,https://rentola.mx/listings/recamara-para-hombre-p0793e7
RENTOLA-511082,departamento de 2 habitaciones de 60 m² en Ciudad de México,6800,113,2,0,0,"Avenida Tláhuac, Colonia Santa Ana Centro, 13400 Mexico City, CMX, Mexico",Tláhuac,7,https://rentola.mx/listings/departamento-col-zapotitla-pc69bdf
RENTOLA-220704,departamento de 1 habitación de 32 m² en Ciudad de México,6000,188,1,0,0,"Ángel Zimbrón, 02099 Mexico City, CMX, Mexico",02099 Mexico City,7,https://rentola.mx/listings/jose-f-gutierrez-154-depto-9-col-angel-zimbron-p6d111a
RENTOLA-8767,1 habitación de 15m² en Ciudad de México,5000,333,1,0,0,"Avenida División del Norte, Colonia División del Norte 3533, 04610 Mexico City, CMX, Mexico",04610 Mexico City,7,https://rentola.mx/listings/rento-recamara-amueblada-para-mujer-pbd8767
RENTOLA-0008,departamento de 1 habitación de 5 m² en Ciudad de México,2500,500,1,0,1,"Calle José María Lafragua 16, Tabacalera, 06030 Mexico City, CMX, Mexico",Tabacalera,7,https://rentola.mx/listings/lafragua-departamento-en-renta-amueblado-p2b0008
RENTOLA-192572,departamento de 1 habitación de 20 m² en Ciudad de México,4500,225,1,0,1,"Calle Francisco I. Madero, Colonia Minerva, 09810 Mexico City, Mexico",Colonia Minerva,7,https://rentola.mx/listings/departamento-en-renta-los-reyes-culhuacan-iztapalapa-pda0d3d
RENTOLA-9,departamento de 2 habitaciones de 53 m² en Ciudad de México,10000,189,2,0,0,"C26, Avenida Panamericana C26, Unidad Habitacional Villa Panamericana, 04700 Mexico City, Mexico",Unidad Habitacional Villa Panamericana,7,https://rentola.mx/listings/departamento-col-villa-panamericana-p5e5cd9
RENTOLA-119462,departamento de 1 habitación de 38 m² en Ciudad de México,6000,158,1,0,0,"Calle Norte 26, Colonia Vallejo La Patera, 07800 Mexico City, CMX, Mexico",07800 Mexico City,7,https://rentola.mx/listings/departamento-col-industrial-pac008b
RENTOLA-490990,departamento de 1 habitación de 5 m² en Ciudad de México,6900,1380,1,0,1,"Calle Pisagua 599, Colonia Valle del Tepeyac, 07740 Mexico City, Mexico",Colonia Valle del Tepeyac,7,https://rentola.mx/listings/departamento-en-renta-pisagua-569-valle-del-tepeyac-ciudad-de-mexico-cdmx-mexico-pdfecbe
RENTOLA-332625,departamento de 3 habitaciones de 90 m² en Ciudad de México,14000,156,3,0,1,"Calle Jovas, Colonia Media Luna, 04737 Mexico City, Mexico",Colonia Media Luna,7,https://rentola.mx/listings/departamento-col-el-caracol-pd934bf
RENTOLA-377232,departamento de 2 habitaciones de 50 m² en Ciudad de México,12900,258,2,0,1,"1ª Cerrada Venustiano Carranza, Viejo Ejido Santa Úrsula Coapa, 04980 Mexico City, CMX, Mexico",Venustiano Carranza,7,https://rentola.mx/listings/departamento-col-viejo-ejido-de-santa-ursula-coapa-p6dd2fe
RENTOLA-8,1 habitación de 17m² en Ciudad de México,4000,235,1,0,0,"Calle Libertad, Colonia San Álvaro, 02090 Mexico City, CMX, Mexico",02090 Mexico City,7,https://rentola.mx/listings/casa-de-roomins-para-mujeres-pb26cd8
RENTOLA-8,departamento de 1 habitación de 25 m² en Ciudad de México,5500,220,1,0,0,"Calle Sur 111 A, Colonia Juventino Rosas, 08700 Mexico City, Mexico",Colonia Juventino Rosas,7,https://rentola.mx/listings/departamento-col-gabriel-ramos-millan-p1479e8
RENTOLA-04,departamento de 3 habitaciones de 140 m² en Ciudad de México,15000,107,3,0,1,"Torre Revolución de 1910, Avenida Lázaro Cárdenas 466, Nonoalco Tlatelolco, 06900 Mexico City, Mexico",Nonoalco Tlatelolco,8,https://rentola.mx/listings/departamento-en-renta-nonoalco-tlatelolco-cuauhtemoc-cdmx-pe5eb04
RENTOLA-931836,departamento de 1 habitación de 10 m² en Ciudad de México,5000,500,1,0,1,"Calle Alfredo Tennyson, Polanco, 11550 Mexico City, CMX, Mexico",Polanco,8,https://rentola.mx/listings/departamento-en-renta-en-polanco-3r-2-5b-2e-terraza-balcon-200m2-p73217a
RENTOLA-721053,departamento de 1 habitación de 18 m² en Ciudad de México,3500,194,1,0,0,"Calle Aldama, Unidad Habitacional Ejército Constitucionalista, 09220 Mexico City, Mexico",Unidad Habitacional Ejército Constitucionalista,8,https://rentola.mx/listings/departamento-col-tepalcates-p23525f
RENTOLA-353814,casa de 3 habitaciones de 106 m² en Ciudad de México,17000,160,3,0,0,"DIF Miguel Hidalgo, Avenida de las Torres, Colonia Miguel Hidalgo 2a. Sección, 14250 Mexico City, CMX, Mexico",Miguel Hidalgo,8,https://rentola.mx/listings/casa-en-renta-en-miguel-hidalgo-2a-seccion-tlalpan-ciudad-de-mexico-pfa9a5e
RENTOLA-948381,departamento de 2 habitaciones de 85 m² en Ciudad de México,4250,50,2,0,1,"Vecchio Forno, Calle Veracruz 38, Condesa, 06700 Mexico City, CMX, Mexico",Condesa,8,https://rentola.mx/listings/departamentos-de-lujo-amueblados-en-calle-veracruz-edificio-art-deco-p948381
RENTOLA-6,Viviendas en renta en Ciudad de México,0,0,0,0,0,N/A,CDMX,8,https://rentola.mx/renta?location=ciudad-de-mexico&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=6
RENTOLA-5,¡Ups!,0,0,0,0,0,N/A,CDMX,8,https://rentola.mx/en/for-rent?location=mexico-city&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=5
RENTOLA-298471,departamento de 1 habitación de 58 m² en Ciudad de México,3988,69,1,0,0,"Calle Ángel del Campo, Roma, 06880 Mexico City, Mexico",Roma,8,https://rentola.mx/listings/habitacion-para-roomie-en-renta-en-obrera-cuauhtemoc-cdmx-p747ccc
RENTOLA-4,1 habitación de 37m² en Ciudad de México,7300,197,1,0,0,"Calle Río Atoyac 13, Condesa, 06500 Mexico City, CMX, Mexico",Condesa,8,https://rentola.mx/listings/habitaciones-en-comodo-departamento-amueblado-pa856a4
RENTOLA-22,casa de 3 habitaciones de 500 m² en Ciudad de México,25000,50,3,0,1,"Callejón Heliótropo, Coyoacán, 04330 Mexico City, CMX, Mexico",Coyoacán,8,https://rentola.mx/listings/casa-en-renta-en-barrio-del-nino-jesus-coyoacan-p9c7b22
RENTOLA-377962,1 habitación de 13m² en Ciudad de México,7000,538,1,0,0,"Calle Lago Meru, Polanco, 11520 Mexico City, CMX, Mexico",Polanco,8,https://rentola.mx/listings/ultimo-cuarto-disponible-en-coliving-pd95a3b
RENTOLA-611,departamento de 2 habitaciones de 55 m² en Ciudad de México,8000,145,2,0,1,"Cerrada Quinta Volcanes, Tlalpan, 14100 Mexico City, CMX, Mexico",Tlalpan,8,https://rentola.mx/listings/departamento-col-pedregal-de-san-nicolas-1a-seccion-p01c611
RENTOLA-58,1 habitación de 6m² en Ciudad de México,3000,500,1,0,0,"Calle Acero, Maza, 06270 Mexico City, CMX, Mexico",06270 Mexico City,8,https://rentola.mx/listings/rento-recamara-chica-a-15-min-metro-hidalgo-p06bd58
RENTOLA-781881,departamento de 2 habitaciones de 40 m² en Ciudad de México,7000,175,2,0,0,"Calle Toscanos, Presidentes, 01160 Mexico City, Mexico",Presidentes,8,https://rentola.mx/listings/departamento-col-maria-g-de-garcia-ruiz-p781881
RENTOLA-1,departamento de 2 habitaciones de 121 m² en Ciudad de México,3600,30,2,0,0,"Oficina Comercial Telcel, Ferrocarril a Cuernavaca, Ampliación Granada, 11529 Mexico City, CMX, Mexico",11529 Mexico City,8,https://rentola.mx/listings/departamento-amueblado-en-polanco-pd4fbd1
RENTOLA-15,casa de 3 habitaciones de 104 m² en Ciudad de México,13500,130,3,0,1,"Prolongación Ahuejotes, Colonia Paseos del Sur, 16010 Mexico City, Mexico",Colonia Paseos del Sur,8,https://rentola.mx/listings/casa-en-renta-barrio-18-xochimilco-p251d15
RENTOLA-957675,1 habitación de 10m² en Ciudad de México,4100,410,1,0,0,"Calle Luis Moya 39, Barrio Chino, 06050 Mexico City, CMX, Mexico",06050 Mexico City,8,https://rentola.mx/listings/rento-bonita-mini-recamarita-muy-economica-calle-independencia-p78414f
RENTOLA-39,1 habitación de 15m² en Ciudad de México,4950,330,1,0,0,"Calle Tomás Alva Edison 106, Tabacalera, 06030 Mexico City, CMX, Mexico",Tabacalera,8,https://rentola.mx/listings/habitacion-en-tabacalera-pa97e39
RENTOLA-6362,departamento de 1 habitación de 22 m² en Ciudad de México,5000,227,1,0,0,"Calle Leandro Valle, Presidentes, 01110 Mexico City, Mexico",Presidentes,8,https://rentola.mx/listings/departamento-en-renta-leandro-valle-5-liberales-de-1857-ciudad-de-mexico-cdmx-mexico-p1d6362
RENTOLA-1,departamento de 2 habitaciones de 48 m² en Ciudad de México,6500,135,2,0,0,"Calle Manuel M. Flores, Colonia Gutiérrez Nájera, 13300 Mexico City, Mexico",Colonia Gutiérrez Nájera,8,https://rentola.mx/listings/departamento-col-zapotitla-p4a96d1
RENTOLA-16,departamento de 1 habitación de 8 m² en Ciudad de México,4000,500,1,0,0,"Calle Monrovia, Colonia Portales Sur, 03300 Mexico City, Mexico",Colonia Portales Sur,9,https://rentola.mx/listings/departamento-col-portales-sur-pc07c16
RENTOLA-9,departamento de 3 habitaciones de 58 m² en Ciudad de México,12000,207,3,0,1,"Avenida del Regidor, Colonia Residencial Villa Coapa Supermanzana 8, 14390 Mexico City, Mexico",Colonia Residencial Villa Coapa Supermanzana 8,9,https://rentola.mx/listings/departamento-en-renta-villa-coapa-tlalpan-cdmx-p0e44b9
RENTOLA-604361,1 habitación de 20m² en Ciudad de México,6500,325,1,0,0,"Unidad de Medicina Familiar 13, Calle Aztecas, San Francisco Tetecala, 02000 Mexico City, CMX, Mexico",02000 Mexico City,9,https://rentola.mx/listings/estrena-habitacion-en-azcapo-vive-con-gym-seguridad-24-7-paca12d
RENTOLA-446589,departamento de 3 habitaciones de 80 m² en Ciudad de México,13310,166,3,0,1,"Calle Ingenieros Civiles, Colonia Nueva Rosita, 09420 Mexico City, CMX, Mexico",09420 Mexico City,9,https://rentola.mx/listings/departamento-en-renta-nueva-rosita-iztapalapa-cdmx-pa85afe
RENTOLA-0,departamento de 3 habitaciones de 198 m² en Ciudad de México,60000,303,3,0,1,"Banco del Bajío, Calle Prado Sur, Lomas de Chapultepec, 11000 Mexico City, CMX, Mexico",11000 Mexico City,9,https://rentola.mx/listings/departamento-en-venta-en-lomas-de-chapultepec-p998bc0
RENTOLA-884806,1 habitación de 7m² en Ciudad de México,3500,500,1,0,0,"Calle Neptuno, San Simón Tolnahuac, 06420 Mexico City, CMX, Mexico",06420 Mexico City,9,https://rentola.mx/listings/renta-cuarto-peba5ae
RENTOLA-036,casa de 3 habitaciones de 121 m² en Ciudad de México,25000,207,3,0,1,"Calle Ingenio San Gabriel 102, Colonia Rinconada Coapa 2a. Sección, 14325 Mexico City, Mexico",Colonia Rinconada Coapa 2a. Sección,9,https://rentola.mx/listings/casa-en-renta-colonia-villa-coapa-tlalpan-ciudad-de-mexico-p7ab036
RENTOLA-39,departamento de 2 habitaciones de 97 m² en Ciudad de México,7000,72,2,0,1,"Moctezuma, Calzada General Ignacio Zaragoza, Jardín Balbuena, 15900 Mexico City, CMX, Mexico",15900 Mexico City,9,https://rentola.mx/listings/moctezuma-p247c39
RENTOLA-7,Viviendas en renta en Ciudad de México,0,0,0,0,0,N/A,CDMX,9,https://rentola.mx/renta?location=ciudad-de-mexico&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=7
RENTOLA-6,¡Ups!,0,0,0,0,0,N/A,CDMX,9,https://rentola.mx/en/for-rent?location=mexico-city&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=6
RENTOLA-858403,departamento de 3 habitaciones de 60 m² en Ciudad de México,14000,233,3,0,1,"Calzada México Tacuba 1411, Argentina Poniente, 11230 Mexico City, CMX, Mexico",11230 Mexico City,9,https://rentola.mx/listings/departamento-col-pensil-norte-pbeacbd
RENTOLA-6,casa de 3 habitaciones de 28 m² en Ciudad de México,9000,321,3,0,0,"Calle Apango, Barrio Cuautepec El Alto, 07100 Mexico City, Mexico",Barrio Cuautepec El Alto,9,https://rentola.mx/listings/casa-en-renta-en-lomas-de-atizapan-atizapan-de-zaragoza-estado-de-mexico-p92eda6
RENTOLA-9,1 habitación de 12m² en Ciudad de México,6800,567,1,0,0,"Calle Vicente Suárez, Condesa, 06140 Mexico City, CMX, Mexico",Condesa,9,https://rentola.mx/listings/se-renta-cuarto-amueblado-pa42dd9
RENTOLA-163509,departamento de 2 habitaciones de 97 m² en Ciudad de México,2500,26,2,0,1,"Calle José María Lafragua 16, Tabacalera, 06030 Mexico City, CMX, Mexico",Tabacalera,9,https://rentola.mx/listings/lafragua-departamento-en-renta-amueblado-p07618e
RENTOLA-680205,casa de 3 habitaciones de 220 m² en Ciudad de México,24900,113,3,0,1,"unnamed road, Colonia Tepepan, 16029 Mexico City, Mexico",Colonia Tepepan,9,https://rentola.mx/listings/casa-en-renta-santa-maria-tepepan-xochimilco-p62a0cc
RENTOLA-673754,1 habitación de 17m² en Ciudad de México,5600,329,1,0,0,"Calle Independencia, Barrio Chino, 06050 Mexico City, Mexico",Barrio Chino,9,https://rentola.mx/listings/centro-calle-independencia-zona-verde-alameda-espaldas-avenida-juarez-rento-bonitas-recamaras-p92989b
RENTOLA-119616,1 habitación de 8m² en Ciudad de México,4300,538,1,0,0,"Calle Tejamanil, Colonia Pedregal de Santo Domingo, 04369 Mexico City, CMX, Mexico",04369 Mexico City,9,https://rentola.mx/listings/recamara-en-preciosa-casa-amueblada-p5f9e1e
RENTOLA-561448,departamento de 1 habitación de 20 m² en Ciudad de México,4100,205,1,0,0,"Calle Contadores, Colonia Jardines de Churubusco, 09410 Mexico City, CMX, Mexico",09410 Mexico City,9,https://rentola.mx/listings/departamento-col-aculco-p767e9d
RENTOLA-668112,departamento de 1 habitación de 32 m² en Ciudad de México,6100,191,1,0,0,"Calle José F. Gutiérrez 154, Ángel Zimbrón, 02099 Mexico City, Mexico",Ángel Zimbrón,9,https://rentola.mx/listings/departamento-en-renta-avenida-jose-f-gutierrez-127-angel-zimbron-azcapotzalco-ciudad-de-mexico-02099-mex-pbe56bb
RENTOLA-325845,departamento de 3 habitaciones de 65 m² en Ciudad de México,12000,185,3,0,0,"Calle Silos, Unidad Habitacional Narciso Mendoza 5 Villa Coapa, 14390 Mexico City, Mexico",Unidad Habitacional Narciso Mendoza 5 Villa Coapa,9,https://rentola.mx/listings/departamento-col-villa-coapa-p37436b
RENTOLA-4,1 habitación de 10m² en Ciudad de México,3300,330,1,0,0,"Calle Rada, Colonia Vallejo La Patera, 07700 Mexico City, CMX, Mexico",07700 Mexico City,10,https://rentola.mx/listings/habitacion-amueblada-en-la-patera-vallejo-pb68aa4
RENTOLA-612826,1 habitación de 14m² en Ciudad de México,4500,321,1,0,1,"unnamed road, Colonia Sears Roebuck, 01140 Mexico City, CMX, Mexico",01140 Mexico City,10,https://rentola.mx/listings/rec-amueblada-c-bano-x-observatorio-p40a2ff
RENTOLA-18,departamento de 3 habitaciones de 200 m² en Ciudad de México,5000,25,3,0,1,"Calle Alfredo Tennyson, Polanco, 11550 Mexico City, CMX, Mexico",Polanco,10,https://rentola.mx/listings/departamento-en-renta-en-polanco-3r-2-5b-2e-terraza-balcon-200m2-p1e5f18
RENTOLA-426825,casa de 1 habitación de 8 m² en Ciudad de México,3800,475,1,0,0,"Calle Ignacio Chávez, Conjunto INFONAVIT Cuemanco, 14330 Mexico City, CMX, Mexico",14330 Mexico City,10,https://rentola.mx/listings/casa-col-granjas-coapa-pc4539a
RENTOLA-76,departamento de 3 habitaciones de 493 m² en Ciudad de México,6500,13,3,0,1,"Avenida Paseo Bosque de la Reforma, Colonia Bosques de Reforma, 05129 Mexico City, Mexico",Colonia Bosques de Reforma,10,https://rentola.mx/listings/ph-royal-reforma-pb2ca76
RENTOLA-573302,1 habitación de 20m² en Ciudad de México,4500,225,1,0,0,"Calle Mar de las Nubes, Fraccionamiento Los Olivos, 04890 Mexico City, Mexico",Fraccionamiento Los Olivos,10,https://rentola.mx/listings/rento-recamara-amueblada-p22981f
RENTOLA-66,departamento de 2 habitaciones de 55 m² en Ciudad de México,6000,109,2,0,1,"Avenida Aquiles Serdán 75, San Diego Ocoyac, 02099 Mexico City, CMX, Mexico",02099 Mexico City,10,https://rentola.mx/listings/departamento-en-renta-san-diego-ocoyoacac-p070a66
RENTOLA-1,departamento de 1 habitación de 35 m² en Ciudad de México,5000,143,1,0,0,"Calle Avena 171, Colonia Granjas Esmeralda, 09810 Mexico City, Mexico",Colonia Granjas Esmeralda,10,https://rentola.mx/listings/departamento-col-granjas-esmeralda-p84cdc1
RENTOLA-04486,departamento de 1 habitación de 50 m² en Ciudad de México,7500,150,1,0,0,"Calle Aile, Coyoacán, 04320 Mexico City, Mexico",Coyoacán,10,https://rentola.mx/listings/departamento-col-pedregal-de-santo-domingo-pf04486
RENTOLA-233033,1 habitación de 6m² en Ciudad de México,3200,533,1,0,1,"Calle Riflero de San Luis Potosí, Unidad Habitacional Ejército de Oriente, 09230 Mexico City, CMX, Mexico",09230 Mexico City,10,https://rentola.mx/listings/cuarto-para-varon-p233033
RENTOLA-40,departamento de 1 habitación de 25 m² en Ciudad de México,4500,180,1,0,0,"Calle Aile, Coyoacán, 04320 Mexico City, Mexico",Coyoacán,10,https://rentola.mx/listings/departamento-col-pedregal-de-santo-domingo-p5f4b40
RENTOLA-8,Viviendas en renta en Ciudad de México,0,0,0,0,0,N/A,CDMX,10,https://rentola.mx/renta?location=ciudad-de-mexico&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=8
